Month/YR Monitored,Date Data Collected,EpicotylLength,OutplantTagID,DeadAliveDying,PlumuleColor,HypocotylLength,TotalLength,Branches,"LeavesMainStem
",LeavesBranches,TotalLeaves,,,PROP ROOTS
8.2024,8/26/2024,NA ,2117,A,G,NA ,40,0,10,0,10,H,,
8.2024,8/26/2024,NA ,2154,A,G,NA ,60,1,12,6,18,H,,
8.2024,8/26/2024,NA ,2118,A,G,NA ,42,0,6,0,6,H,,
8.2024,8/26/2024,,2169,DEAD,G,,,,,,,,,
8.2024,8/26/2024,,2156,DEAD,G,,,,,,,,,
8.2024,8/26/2024,,2132,,G,,,,,,,,MISSING,
8.2024,8/26/2024,NA ,2128,A,G,NA ,54,0,9,0,9,H,,
8.2024,8/26/2024,NA ,2120,A,G,NA ,48,2,12,4,16,H,,
8.2024,8/26/2024,NA ,1826,A,G,NA ,38,0,8,0,8,H,,
8.2024,8/26/2024,NA ,2157,A,G,NA ,40,0,8,0,8,H,,
8.2024,8/26/2024,,2144,,G,,,,,,,,MISSING,
8.2024,8/26/2024,NA ,2107,A,G,NA ,46,0,12,0,12,H,,
8.2024,8/26/2024,NA ,2131,A,G,NA ,42,0,8,0,8,H,,
8.2024,8/26/2024,NA ,3068,A,G,NA ,35,0,8,0,8,H,,
8.2024,8/26/2024,NA ,2168,A,G,NA ,44,0,9,0,9,H,,
8.2024,8/26/2024,NA ,2141,A,G,NA ,42,0,8,0,8,H,,
8.2024,8/26/2024,NA ,2180,A,G,NA ,54,0,12,0,12,H,,
8.2024,8/26/2024,NA ,2166,A,G,NA ,44,0,10,0,10,H,,
8.2024,8/26/2024,NA ,3062,A,G,NA ,35.5,0,2,0,2,H,,
8.2024,8/26/2024,NA ,3050,A,G,NA ,37,0,8,0,8,H,,
8.2024,8/26/2024,NA ,2835,A,G,NA ,48,0,6,0,6,H,,
8.2024,8/26/2024,,2200,DEAD,G,,,,,,0,,,
8.2024,8/26/2024,NA ,1900,A,G,NA ,32,0,6,0,6,H,,
8.2024,8/26/2024,,1822,DEAD,G,,,,,,0,,,
8.2024,8/26/2024,,2147,DEAD,G,,,,,,0,,,
8.2024,8/26/2024,NA ,1812,A,G,NA ,32,0,5,0,5,H,,
8.2024,8/26/2024,NA ,3047,A,G,NA ,50,4,12,30,42,H,,
8.2024,8/26/2024,NA ,3038,A,G,NA ,50,1,10,6,16,H,,
8.2024,8/26/2024,NA ,2852,A,G,NA ,51.5,2,12,17,29,H,,
8.2024,8/26/2024,NA ,3044,A,G,NA ,48,5,10,35,45,H,,
8.2024,8/26/2024,NA ,3054,A,G,NA ,42.5,2,10,10,20,H,,
8.2024,8/26/2024,NA ,3057,A,G,NA ,39.5,3,11,17,28,H,,
8.2024,8/26/2024,NA ,1832,A,G,NA ,48,4,11,43,54,H,FLOWERS,
8.2024,8/26/2024,NA ,1819,A,G,NA ,48.5,4,11,34,45,H,,
8.2024,8/26/2024,NA ,1859,A,G,NA ,59.2,3,10,10,20,H,,
8.2024,8/26/2024,NA ,1893,A,G,NA ,61.5,3,10,24,34,H,,
8.2024,8/26/2024,NA ,3022,A,G,NA ,56,5,10,48,58,H,PLUM LOOKS WEIRD,
8.2024,8/26/2024,NA ,1845,A,G,NA ,52.2,4,7,28,35,H,,
8.2024,8/26/2024,NA ,1840,DEAD,,NA ,,,,,0,DEAD,,
8.2024,8/26/2024,NA ,1858,A,G,NA ,36.1,0,10,0,10,H,,
8.2024,8/26/2024,NA ,3083,A,G,NA ,48.5,2,10,8,18,H,,
8.2024,8/26/2024,NA ,1814,A,G,NA ,41.5,0,11,0,11,H,,
8.2024,8/26/2024,NA ,1894,A,G,NA ,51,0,11,0,11,H,,
8.2024,8/26/2024,NA ,N/A,DEAD,,NA ,OUTPLANT,,,,0,DEAD,,
8.2024,8/26/2024,NA ,1851,A,G,NA ,52.7,4,14,26,40,H,,
8.2024,8/26/2024,NA ,3043,A,G,NA ,46.5,2,8,12,20,H,PLUM DEAD,
8.2024,8/26/2024,NA ,1860,DEAD,G,NA ,,,,,0,DEAD,,
8.2024,8/26/2024,NA ,1864,A,G,NA ,53.3,2,7,12,19,H,,
8.2024,8/26/2024,NA ,3048,A,G,NA ,62.2,4,10,26,36,H,,
8.2024,8/26/2024,NA ,3039,A,G,NA ,58.2,2,7,11,18,H,,
8.2024,8/26/2024,NA ,2853,A,G,NA ,42.1,0,8,0,8,H,,
8.2024,8/26/2024,NA ,1827,A,G,NA ,39.2,0,5,0,5,H,,
8.2024,8/26/2024,NA ,1836,DEAD,,NA ,,,,,0,DEAD,,
8.2024,8/26/2024,NA ,1886,A,G,NA ,42.3,0,6,0,6,H,,
8.2024,8/26/2024,NA ,2121,DEAD,,NA ,,,,,0,DEAD,,
8.2024,8/26/2024,NA ,2115,A,G,NA ,43,0,8,0,8,H,,
8.2024,8/26/2024,NA ,3067,A,G,NA ,41,0,9,0,9,H,,
8.2024,8/26/2024,NA ,2179,A,G,NA ,39,0,9,0,9,H,,
8.2024,8/26/2024,NA ,2159,DEAD,,NA ,,,,,0,DEAD,,
8.2024,8/26/2024,NA ,2104,DEAD,,NA ,,,,,0,DEAD,,
8.2024,8/26/2024,NA ,2109,A,G,NA ,55.1,0,10,0,10,H,,
8.2024,8/26/2024,NA ,2192,A,G,NA ,37.8,0,8,0,8,H,,
8.2024,8/26/2024,NA ,1833,A,G,NA ,53.6,0,8,0,8,H,,
8.2024,8/26/2024,NA ,1882,A,G,NA ,54.4,0,10,0,10,H,,
8.2024,8/26/2024,NA ,2881,A,G,NA ,41.1,0,11,13,24,H,,
8.2024,8/26/2024,NA ,2893,A,G,NA ,59.2,0,11,5,16,H,,
8.2024,8/26/2024,NA ,2134,A,G,NA ,45,0,11,8,19,H,,
8.2024,8/26/2024,NA ,2136,A,G,NA ,50.6,0,10,0,10,H,,
8.2024,8/26/2024,NA ,1810,A,G,NA ,52.6,0,10,5,15,H,,
8.2024,8/26/2024,NA ,2137,A,G,NA ,62.2,0,10,16,26,H,,
8.2024,8/26/2024,NA ,1806,A,G,NA ,40.3,0,11,0,11,H,,
8.2024,8/26/2024,NA ,1813,A,G,NA ,50.3,0,15,2,17,H,PLUM BROKEN A LITTLE,
8.2024,8/26/2024,NA ,3016,A,G,NA ,48.2,0,12,0,12,H,,
8.2024,8/26/2024,NA ,1862,A,G,NA ,46,0,14,24,38,H,,
8.2024,8/26/2024,NA ,3082,A,G,NA ,35.6,0,12,6,18,H,PREDATION,
8.2024,8/26/2024,NA ,2126,A,G,NA ,51.3,0,11,15,26,H,,
8.2024,8/26/2024,NA ,1898,A,G,NA ,56.1,0,0,64,64,H,NO MAIN/PLUMULE/PREDATION,
8.2024,8/26/2024,NA ,3090,A,G,NA ,44,0,10,17,27,H,,
8.2024,8/27/2024,NA ,3070,A,G,NA ,46.4,0,8,0,8,H,,
8.2024,8/27/2024,NA ,3081,A,G,NA ,50.3,0,10,0,10,H,,
8.2024,8/27/2024,NA ,2116,A,G,NA ,60.7,4,3,26,29,H,,
8.2024,8/27/2024,NA ,2199,A,G,NA ,45.8,0,10,0,10,H,,
8.2024,8/27/2024,NA ,3094,A,G,NA ,67,5,12,37,49,H,PREDATION ON LEAVES,
8.2024,8/27/2024,NA ,3040,A,G,NA ,52.4,2,12,14,26,H,PREDATION ON LEAVES,
8.2024,8/27/2024,NA ,3091,A,G,NA ,65.9,3,10,30,40,H,PREDATION ON LEAVES,
8.2024,8/27/2024,NA ,1892,A,G,NA ,68.9,2,12,18,30,H,PREDATION ON LEAVES,
8.2024,8/27/2024,NA ,2129,A,G,NA ,44.9,0,8,0,8,H,,
8.2024,8/27/2024,NA ,2162,A,G,NA ,45.9,0,8,0,8,H,,
8.2024,8/27/2024,NA ,2108,A,G,NA ,43.5,2,8,8,16,H,,
8.2024,8/27/2024,NA ,2153,A,G,NA ,43.6,0,6,0,6,H,,
8.2024,8/27/2024,NA ,2164,A,G,NA ,48.9,2,8,8,16,H,,
8.2024,8/27/2024,NA ,2177,A,G,NA ,38.7,0,6,0,6,H,,
8.2024,8/27/2024,NA ,2188,A,G,NA ,53.3,2,10,6,16,H,,
8.2024,8/27/2024,NA ,2167,A,G,NA ,56.1,4,10,20,30,H,,
8.2024,8/27/2024,NA ,1838,A,G,NA ,49.5,2,10,8,18,H,,
8.2024,8/27/2024,NA ,1816,A,G,NA ,54.6,0,12,0,12,H,,
8.2024,8/27/2024,NA ,1817,A,G,NA ,59.1,4,10,27,37,H,,
8.2024,8/27/2024,NA ,1895,A,G,NA ,63.8,2,13,20,33,H,,
8.2024,8/27/2024,NA ,2119,A,G,NA ,57.6,0,12,0,12,H,,
8.2024,8/27/2024,NA ,2101,A,G,NA ,55.2,1,16,4,20,H,,
8.2024,8/27/2024,NA ,3034,A,G,NA ,44.1,0,8,0,8,H,,
8.2024,8/27/2024,NA ,2140,A,G,NA ,40.5,0,10,0,10,H,,
8.2024,8/27/2024,NA ,3031,A,G,NA ,51.2,2,0,18,18,H,,
8.2024,8/27/2024,NA ,2135,A,G,NA ,45.1,0,8,0,8,H,,
8.2024,8/27/2024,,2174,DEAD,,,,,,,0,,,
8.2024,8/27/2024,,2187,DEAD,,,,,,,0,,,
8.2024,8/27/2024,,2123,DEAD,,,,,,,0,,,
8.2024,8/27/2024,NA,2165,A,G,NA,57.1,0,10,0,10,H,,
8.2024,8/27/2024,NA,2149,A,G,NA,53.8,0,8,0,8,H,,
8.2024,8/27/2024,NA,2163,A,G,NA,45.5,2,10,2,12,H,,
8.2024,8/27/2024,NA,1854,A,G,NA,50.2,2,12,8,20,H,,
8.2024,8/27/2024,NA,1861,A,G,NA,45.6,0,10,0,10,H,,
8.2024,8/27/2024,NA,3049,A,G,NA,41.1,3,18,8,26,H,PLUMULE IS DEAD,
8.2024,8/27/2024,NA,3051,A,G,NA,47.4,2,14,0,14,H,,
8.2024,8/27/2024,NA,1837,A,G,NA,57.1,4,10,24,34,H,,
8.2024,8/27/2024,NA,1866,A,G,NA,60,2,16,16,32,H,,
8.2024,8/27/2024,NA,3051,A,G,NA,,,,,0,,,
8.2024,8/27/2024,NA,1848,A,G,NA,68,4,12,34,46,H,,
8.2024,8/27/2024,NA,1841,A,G,NA,54.5,0,10,0,10,H,,
8.2024,8/27/2024,,1880,DEAD,,,48.7,0,10,0,10,H,,
8.2024,8/27/2024,NA,1818,A,G,NA,54.5,0,12,0,12,H,,
8.2024,8/27/2024,NA,3015,A,G,NA,37.6,0,6,0,6,H,,
8.2024,8/27/2024,NA,2110,A,G,NA,47.3,0,10,0,10,H,,
8.2024,8/27/2024,NA,2196,A,G,NA,51.5,0,12,0,12,H,,
8.2024,8/27/2024,NA,2122,A,G,NA,44.5,0,12,0,12,H,,
8.2024,8/27/2024,NA,3014,A,G,NA,50.5,0,13,0,13,H,,
8.2024,8/27/2024,NA,1888,A,G,NA,62.5,0,12,0,12,H,,
8.2024,8/27/2024,NA,1839,A,G,NA,49.5,0,8,0,8,H,,
8.2024,8/27/2024,NA,2138,A,G,NA,49.6,0,11,0,11,H,,
8.2024,8/27/2024,NA,1897,A,G,NA,58.7,2,12,20,32,H,,
8.2024,8/27/2024,,1829,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,1857,A,G,NA,57.7,1,8,5,13,H,,
8.2024,8/27/2024,NA,1846,A,G,NA,46,2,0,11,11,H,"MSD, MSS",
8.2024,8/27/2024,NA,2112,A,G,NA,48,0,10,0,10,H,,
8.2024,8/27/2024,NA,3098,A,G,NA,51.2,2,13,19,32,H,,
8.2024,8/27/2024,NA,3033,A,G,NA,48.5,2,10,12,22,H,,
8.2024,8/27/2024,NA,2805,A,G,NA,55.1,0,15,0,15,H,,
8.2024,8/27/2024,NA,3026,A,G,NA,33.2,0,10,0,10,H,,
8.2024,8/27/2024,NA,3099,A,G,NA,45.5,0,11,0,11,H,,
8.2024,8/27/2024,NA,3085,A,G,NA,43.3,0,8,0,8,H,,
8.2024,8/27/2024,NA,3032,A,G,NA,51,3,11,29,40,H,,
8.2024,8/27/2024,NA,3087,A,G,NA,53,3,12,22,34,H,SPINDER IN BRANCH,
8.2024,8/27/2024,NA,2102,A,G,NA,38,0,8,0,8,H,,
8.2024,8/27/2024,NA,2106,A,G,NA,35.8,0,8,0,8,H,,
8.2024,8/27/2024,NA,3020,A,G,NA,47,0,14,0,14,H,,
8.2024,8/27/2024,,3003,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,3079,A,G,NA,36.3,0,5,0,5,H,,
8.2024,8/27/2024,NA,3074,A,G,NA,42,0,10,0,10,H,,
8.2024,8/27/2024,,2124,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,2103,A,G,NA,39,0,9,0,9,H,,
8.2024,8/27/2024,NA,3027,A,G,NA,51.5,2,10,11,21,H,PLUM GONE,
8.2024,8/27/2024,NA,3018,A,G,NA,53,1,12,3,15,H,,
8.2024,8/27/2024,NA,1830,A,G,NA,41,0,6,0,6,H,,
8.2024,8/27/2024,NA,3017,A,G,NA,44.6,0,13,0,13,H,,
8.2024,8/27/2024,NA,1877,A,G,NA,43.5,0,12,0,12,H/P,EGGS IN PLUM,
8.2024,8/27/2024,NA,1874,A,G,NA,44.3,2,12,12,24,H,EGGS IN PLUM,
8.2024,8/27/2024,NA,1804,A,G,NA,46,0,11,0,11,H,,
8.2024,8/27/2024,NA,3071,A,G,NA,46,1,14,6,20,H,,
8.2024,8/27/2024,NA,1835,A,G,NA,56.3,2,12,14,26,H,,
8.2024,8/27/2024,NA,1885,A,G,NA,37.3,2,0,17,17,H,,
8.2024,8/27/2024,NA,1823,A,G,NA,52.5,7,11,56,67,H,,
8.2024,8/27/2024,NA,1825,A,G,NA,62,4,12,36,48,H,,
8.2024,8/27/2024,NA,3036,A,G,NA,46.6,1,10,7,17,H,,
8.2024,8/27/2024,NA,3037,A,G,NA,41.3,3,12,17,29,H/P,,
8.2024,8/27/2024,NA,3024,A,G,NA,57.3,4,2,37,39,H,MSD,
8.2024,8/27/2024,NA,3093,A,G,NA,64.5,6,19,55,74,H,,
8.2024,8/27/2024,NA,1824,A,G,NA,50.5,0,10,0,10,H,,
8.2024,8/27/2024,NA,1869,A,G,NA,26.5,1,7,0,7,H,,
8.2024,8/27/2024,NA,3045,A,G,NA,44.5,0,10,0,10,H,,
8.2024,8/27/2024,NA,1850,A,G,NA,56.5,1,13,4,17,H,,
8.2024,8/27/2024,NA,3013,A,G,NA,42,0,8,0,8,H,,
8.2024,8/27/2024,NA,3073,A,G,NA,56.5,0,7,0,7,H,,
8.2024,8/27/2024,,2184,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,3069,A,G,NA,57.5,2,11,17,28,H,,
8.2024,8/27/2024,NA,2160,A,G,NA,44,0,6,0,6,H,,
8.2024,8/27/2024,NA,N/A,DEAD,BEFORE,NA,OUTPLANT,,,,0,,,
8.2024,8/27/2024,NA,3072,A,G,NA,55.5,4,7,26,33,H,,
8.2024,8/27/2024,NA,2195,A,G,NA,42.5,0,9,0,9,H,,
8.2024,8/27/2024,NA,1887,A,G,NA,59,2,9,13,22,H,,
8.2024,8/27/2024,NA,1891,A,G,NA,53.4,3,10,33,43,H,,
8.2024,8/27/2024,NA,2850,A,G,NA,44,3,8,20,28,H,,
8.2024,8/27/2024,NA,1890,A,G,NA,59.5,2,9,11,20,H,,
8.2024,8/27/2024,NA,1883,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,1876,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,2143,A,G,NA,52.4,0,6,0,6,H,,
8.2024,8/27/2024,NA,2105,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,2127,A,G,NA,52.5,2,8,9,17,H,,
8.2024,8/27/2024,NA,2133,A,G,NA,55,2,7,8,15,H,,
8.2024,8/27/2024,NA,2860,A,G,NA,55.6,0,12,0,12,H,,
8.2024,8/27/2024,NA,1834,A,G,NA,57.6,3,9,16,25,H,,
8.2024,8/27/2024,NA,1811,A,G,NA,63,2,9,16,25,H,,
8.2024,8/27/2024,NA,1875,A,G,NA,57.4,3,8,22,30,H,,
8.2024,8/27/2024,NA,2857,A,G,NA,49.4,2,9,12,21,H,,
8.2024,8/27/2024,NA,3075,A,G,NA,48.2,4,12,30,42,H,,
8.2024,8/27/2024,NA,2176,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,2191,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,2190,A,G,NA,40.3,0,10,0,10,H,,
8.2024,8/27/2024,NA,2171,A,G,NA,57.3,0,12,0,12,H,,
8.2024,8/27/2024,NA,2198,A,G,NA,34.6,0,10,0,10,H,,
8.2024,8/27/2024,NA,2197,A,G,NA,42.5,0,7,0,7,H,,
8.2024,8/27/2024,NA,2155,A,G,NA,59,2,8,16,24,H,,
8.2024,8/27/2024,NA,3021,A,G,NA,48.9,0,7,0,7,H,,
8.2024,8/27/2024,NA,2896,A,G,NA,26.2,1,0,4,4,H,MAIN STEM DEAD,
8.2024,8/27/2024,NA,1896,A,G,NA,48.5,3,9,13,22,H,,
8.2024,8/27/2024,NA,1870,A,G,NA,41.7,0,10,0,10,H,,
8.2024,8/27/2024,NA,2849,A,G,NA,63.6,3,12,34,46,H,,
8.2024,8/27/2024,NA,1884,A,G,NA,66.5,4,11,28,39,H,,
8.2024,8/27/2024,NA,1879,A,G,NA,57.2,2,10,10,20,H,,
8.2024,8/27/2024,NA,3029,A,G,NA,47.5,2,9,14,23,H,,
8.2024,8/27/2024,NA,3097,A,G,NA,60.5,5,10,33,43,H,,
8.2024,8/27/2024,NA,1828,A,G,NA,49.5,0,12,0,12,A,,
8.2024,8/27/2024,NA,1889,A,G,NA,50,0,11,0,11,A,,
8.2024,8/27/2024,NA,1807,A,G,NA,62,4,14,29,43,A,,
8.2024,8/27/2024,NA,3084,A,B,NA,52,2,4,17,21,A,,
8.2024,8/27/2024,NA,1801,A,G,NA,40,0,8,0,8,A,,
8.2024,8/27/2024,NA,1803,A,G,NA,47,0,6,0,6,A,,
8.2024,8/27/2024,NA,2181,A,G,NA,39,0,8,0,8,A,,
8.2024,8/27/2024,NA,3058,A,G,NA,52.5,2,12,11,23,A,,
8.2024,8/27/2024,NA,1805,A,G,NA,45.5,1,10,4,14,A,,
8.2024,8/27/2024,NA,1843,A,G,NA,61,4,11,33,44,A,,
8.2024,8/27/2024,NA,3002,A,G,NA,65,4,12,35,47,A,,
8.2024,8/27/2024,NA,3028,A,G,NA,54,3,11,22,33,A,,
8.2024,8/27/2024,NA,3006,A,G,NA,48.5,3,11,25,36,H,,
8.2024,8/27/2024,NA,3060,A,G,NA,56,5,10,46,56,H,,
8.2024,8/27/2024,NA,3100,A,G,NA,51,4,10,42,52,H,,
8.2024,8/27/2024,NA,3005,A,G,NA,74,8,12,50,62,H,,
8.2024,8/27/2024,NA,2114,A,G,NA,57,2,12,8,20,H,,
8.2024,8/27/2024,NA,2194,A,G,NA,50.5,0,8,0,8,H,,
8.2024,8/27/2024,NA,1831,A,G,NA,46,0,8,0,8,H,,
8.2024,8/27/2024,NA,2183,A,G,NA,36.5,0,8,0,8,H,,
8.2024,8/27/2024,NA,2150,A,G,NA,49,1,9,6,15,H,,
8.2024,8/27/2024,NA,2111,A,G,NA,43,0,8,0,8,H,,
8.2024,8/27/2024,NA,2182,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,2161,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,3035,A,G,NA,59.5,1,12,4,16,H,,
8.2024,8/27/2024,NA,3004,A,G,NA,57.5,3,11,25,36,H,,
8.2024,8/27/2024,NA,3046,A,G,NA,49,2,13,21,34,H,,
8.2024,8/27/2024,NA,3080,A,G,NA,55,2,13,22,35,H,,
8.2024,8/27/2024,NA,2113,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,1821,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,1809,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,1844,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,1872,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,1815,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,1891,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,1852,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,1849,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,1867,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,1863,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,2148,A,G,NA,47,0,8,0,8,H,,
8.2024,8/27/2024,NA,1847,A,G,NA,50,0,4,0,4,H,,
8.2024,8/27/2024,NA,1871,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,3089,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,3025,A,G,NA,55,0,8,0,8,H,,
8.2024,8/27/2024,NA,3053,A,G,NA,47,1,12,6,18,H,,
8.2024,8/27/2024,NA,3030,A,G,NA,43.5,2,14,11,25,H,,
8.2024,8/27/2024,NA,3086,A,G,NA,57,5,10,42,52,H,,
8.2024,8/27/2024,NA,3001,A,G,NA,55.5,4,10,27,37,H,,
8.2024,8/27/2024,NA,3096,A,G,NA,53,0,11,0,11,H,,
8.2024,8/27/2024,NA,3042,A,G,NA,53.5,0,11,0,11,H,,
8.2024,8/27/2024,NA,3076,A,G,NA,62.5,2,12,18,30,H,,
8.2024,8/27/2024,NA,3078,A,G,NA,52.5,2,10,23,33,H,,
8.2024,8/27/2024,NA,3092,A,G,NA,55,0,10,0,10,H,,
8.2024,8/27/2024,NA,3012,A,G,NA,54,2,7,14,21,H,,
8.2024,8/27/2024,NA,3008,A,G,NA,48,1,9,10,19,H,,
8.2024,8/27/2024,NA,2862,A,G,NA,43.5,0,10,0,10,H,,
8.2024,8/27/2024,NA,3052,A,G,NA,37.4,0,8,0,8,H,,
8.2024,8/27/2024,NA,3055,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,3063,A,G,NA,35.6,0,7,0,7,H,,
8.2024,8/27/2024,NA,3065,A,G,NA,46,2,8,16,24,H,,
8.2024,8/27/2024,NA,2175,A,G,NA,50,4,9,25,34,H,,
8.2024,8/27/2024,NA,2172,A,G,NA,59,4,8,25,33,H,,
8.2024,8/27/2024,NA,1853,A,G,NA,52,2,6,14,20,H,,
8.2024,8/27/2024,NA,2864,A,G,NA,56,3,9,25,34,H,,
8.2024,8/27/2024,NA,3007,A,G,NA,49,0,11,0,11,H,,
8.2024,8/27/2024,NA,3009,A,G,NA,45,0,10,0,10,H,,
8.2024,8/27/2024,NA,3066,A,G,NA,41,1,9,6,15,H,,
8.2024,8/27/2024,NA,3010,A,G,NA,40,0,10,0,10,H,,
8.2024,8/27/2024,NA,2152,A,G,NA,53,2,9,17,26,H,,
8.2024,8/27/2024,NA,2142,A,G,NA,56,2,11,8,19,H,,
8.2024,8/27/2024,NA,2125,A,G,NA,53.5,2,8,15,23,H,,
8.2024,8/27/2024,NA,1865,A,G,NA,55,2,11,8,19,H,,
8.2024,8/27/2024,NA,3077,A,G,NA,50.5,0,11,0,11,H,,
8.2024,8/27/2024,NA,3056,A,G,NA,50,0,10,0,10,H,,
8.2024,8/27/2024,NA,3011,A,G,NA,44.5,1,8,0,8,H,,
8.2024,8/27/2024,NA,3023,A,G,NA,48,0,10,0,10,H,,
8.2024,8/27/2024,NA,1842,A,G,NA,50.5,0,11,0,11,H,,
8.2024,8/27/2024,NA,1881,A,G,NA,53,2,12,15,27,H,,
8.2024,8/27/2024,,3088,DEAD,,NA,,,,,0,,,
8.2024,8/27/2024,NA,1878,A,G,NA,60.5,1,12,8,20,H,,
8.2024,8/27/2024,NA,3019,A,G,NA,51,2,8,8,16,H,,
8.2024,8/27/2024,NA,2158,A,G,NA,45.5,0,10,0,10,H,,
8.2024,8/27/2024,NA,2130,A,G,NA,37,0,8,0,8,H,,
9.2024,9/26/2024,NA,2186,A,G,NA,45.6,0,11,0,11,H,,
9.2024,9/26/2024,NA,2189,A,G,NA,45.3,2,11,18,29,H,,
9.2024,9/26/2024,NA,3095,A,G,NA,34.4,0,11,0,11,H,algae covered/removed,
9.2024,9/26/2024,NA,3059,A,G,NA,59.8,4,12,42,54,H/P,bites on leaves,
9.2024,9/26/2024,NA,2178,A,G,NA,67.3,4,12,32,44,H,,
9.2024,9/26/2024,NA,2146,A,G,NA,62,3,6,25,31,H,"MSD, measured plum",
9.2024,9/26/2024,NA,2145,A,G,NA,61.5,3,12,21,33,H,,
9.2024,9/26/2024,NA,2170,DEAD,NA,NA,NA,NA,NA,NA,NA,D,,
9.2024,9/26/2024,NA,1899,A,G,NA,66.1,2,13,24,37,H,,
9.2024,9/26/2024,NA,2117,A,G,NA,43.9,0,10,0,10,H,,
9.2024,9/26/2024,NA,2154,A,G,NA,62,1,9,8,17,H,,
9.2024,9/26/2024,NA,2118,A,G,NA,47.3,0,6,0,6,H,algae covered,
9.2024,9/26/2024,NA,2169,DEAD,NA,NA,NA,NA,NA,NA,NA,NA,,
9.2024,9/26/2024,NA,2156,DEAD,NA,NA,NA,NA,NA,NA,NA,NA,,
9.2024,9/26/2024,NA,2132,DEAD,NA,NA,NA,NA,NA,NA,NA,NA,either dead or not found,
9.2024,9/26/2024,NA,2128,A,G,NA,53,0,4,0,4,H,,
9.2024,9/26/2024,NA,2120,A,G,NA,49.3,2,10,0,10,H,,
9.2024,9/26/2024,NA,1826,A,G,NA,41.4,0,8,0,8,H,,
9.2024,9/26/2024,NA,2157,A,G,NA,41.5,0,8,0,8,H,,
9.2024,9/26/2024,NA,2144,A,G,NA,57,0,14,0,14,H,,
9.2024,9/26/2024,NA,2107,A,G,NA,49.2,0,10,0,10,H,,
9.2024,9/26/2024,NA,2131,A,G,NA,45.7,0,8,0,8,H,,
9.2024,9/26/2024,NA,3068,A,G,NA,44.2,0,9,0,9,H,,
9.2024,9/26/2024,NA,2168,A,G,NA,50.4,0,8,0,8,H,sun spots,
9.2024,9/26/2024,NA,2141,A,G,NA,50.4,0,9,0,9,H,,
9.2024,9/26/2024,NA,2180,A,G,NA,60.6,0,14,0,14,H,LCP,
9.2024,9/26/2024,NA,2166,A,G,NA,50.9,2,14,4,18,H,,
9.2024,9/26/2024,NA,3062,A,G,NA,37,0,2,0,2,H ,recovered retagged,
9.2024,9/26/2024,NA,3050,A,G,NA,41,0,8,0,8,H,,
9.2024,9/26/2024,NA,2835,A,G,NA,49.5,0,6,0,6,H,plumule missing,
9.2024,9/26/2024,NA,2200,DEAD,NA,NA,NA,NA,NA,NA,NA,D,,
9.2024,9/26/2024,NA,1900,A,G,NA,35,0,7,0,7,H,,
9.2024,9/26/2024,NA,1822,DEAD,NA,NA,NA,NA,NA,NA,NA,D,,
9.2024,9/26/2024,NA,2147,DEAD,NA,NA,NA,NA,NA,NA,NA,D,,
9.2024,9/26/2024,NA,1812,A,G,NA,33.5,0,6,0,6,H,,
9.2024,9/26/2024,NA,3047,A,G,NA,53,4,13,32,25,H,,
9.2024,9/26/2024,NA,3038,A,G,NA,58.3,1,12,6,18,H,,
9.2024,9/26/2024,NA,2852,A,G,NA,56.6,2,10,18,28,H,LCP,
9.2024,9/26/2024,NA,3044,A,G,NA,57.8,6,8,42,50,H,"predation, MSD",
9.2024,9/26/2024,NA,3054,A,G,NA,46.4,2,14,12,26,H,,
9.2024,9/26/2024,NA,3057,A,G,NA,44.9,3,10,23,33,H,,
9.2024,9/26/2024,NA,1832,A,G,NA,54.5,4,12,46,58,H,MSD/Flowers,
9.2024,9/26/2024,NA,1819,A,G,NA,55,4,14,40,54,H,,
9.2024,9/26/2024,NA,3053,A,G,NA,50.1,1,14,8,22,H,,
